name	n_tested	n_mwu_sig	n_fisher_sig	mean_delta	mean_abs_delta	frac_mwu_sig	frac_fisher_sig	pip	stratum	nearest_gene	neglogp
chr11:103597429	447	15	105	0.0040335570469798	0.0542259507829977	0.0335570469798657	0.2348993288590604	0.1998924	PIP_0.1-0.5	ENSG00000254824	19.454683073743176
chr11:104915334	437	5	137	-0.0023981693363844	0.0728924485125858	0.011441647597254	0.3135011441647597	0.1252892	PIP_0.1-0.5	CASP4LP	26.192659746137306
chr11:105375811	428	2	69	0.0054626168224299	0.0585467289719626	0.0046728971962616	0.161214953271028	0.07064134	PIP<0.1	Metazoa_SRP	18.99220623323687
chr11:105493517	437	7	104	0.0002860411899313	0.05741647597254	0.0160183066361556	0.2379862700228833	0.14409149	PIP_0.1-0.5	CARD18	25.271113439545275
chr11:106428812	442	8	99	0.0052895927601809	0.0601085972850678	0.0180995475113122	0.2239819004524887	0.99999976	PIP>0.9	ENSG00000287802	15.550868307834316
chr11:107470035	429	1	73	-0.0004941724941724	0.0514871794871794	0.0023310023310023	0.1701631701631701	0.23268777	PIP_0.1-0.5	CWF19L2	40.08365891653385
chr11:108453671	436	36	104	-0.0011582568807339	0.0319564220183486	0.0825688073394495	0.2385321100917431	0.16787356	PIP_0.1-0.5	C11orf65	11.930376929406233
chr11:1089453	451	52	173	-0.0006585365853658	0.0281529933481153	0.1152993348115299	0.3835920177383592	0.89753276	PIP_0.5-0.9	MUC2	10.75723646237003
chr11:109027345	445	4	46	-0.0011393258426966	0.0377640449438202	0.0089887640449438	0.1033707865168539	0.004018545	PIP<0.1	ENSG00000255528	13.628571200446798
chr11:10938231	445	14	130	-0.0011213483146067	0.0497595505617977	0.0314606741573033	0.2921348314606741	1.0	PIP>0.9	ENSG00000289919	18.042290062603502
chr11:109693910	434	0	50	0.0090921658986175	0.0463640552995391	0.0	0.1152073732718894	0.4499607	PIP_0.1-0.5	ENSG00000254482	50.46437243910011
chr11:110498696	433	7	98	0.0020739030023094	0.0428683602771362	0.0161662817551963	0.2263279445727482	0.9999955	PIP>0.9	FDX1	42.49341482026253
chr11:11065268	450	13	117	0.0032355555555555	0.04668	0.0288888888888888	0.26	0.63149893	PIP_0.5-0.9	LINC02752	11.047178661456998
chr11:11090750	448	1	74	0.003515625	0.0435290178571428	0.0022321428571428	0.1651785714285714	1.0	PIP>0.9	ENSG00000254957	13.020048163680372
chr11:110919009	439	12	92	0.003134396355353	0.0521640091116173	0.0273348519362186	0.2095671981776765	0.59986013	PIP_0.5-0.9	ENSG00000255149	20.210287892010047
chr11:111494358	431	4	88	-0.0024733178654292	0.0406403712296983	0.0092807424593967	0.2041763341067285	0.44389498	PIP_0.1-0.5	MIR34BHG	26.28218182231573
chr11:113811313	429	63	82	0.0006993006993006	0.0226200466200466	0.1468531468531468	0.1911421911421911	0.012055457	PIP<0.1	RNU6-1107P	10.124688797805144
chr11:11448646	449	25	141	-0.0006369710467706	0.0425835189309576	0.0556792873051225	0.3140311804008908	0.9999885	PIP>0.9	CSNK2A3	12.25913564194568
chr11:114931619	438	6	71	-0.0037100456621004	0.0514908675799086	0.0136986301369863	0.1621004566210045	0.01653248	PIP<0.1	ENSG00000252870	11.291250028886012
chr11:115092014	439	19	154	-0.0020523917995444	0.0765125284738041	0.0432801822323462	0.3507972665148063	0.65828127	PIP_0.5-0.9	ENSG00000252870	10.09432564031867
chr11:115211155	438	61	170	-0.0030890410958904	0.0476643835616438	0.139269406392694	0.3881278538812785	0.9735934	PIP>0.9	ENSG00000252870	11.166944495038935
chr11:117490711	444	63	243	-0.0001936936936936	0.0613603603603603	0.1418918918918918	0.5472972972972973	0.9989742	PIP>0.9	ENSG00000279586	10.498142277039154
chr11:118087989	444	17	127	-0.0014099099099099	0.0375990990990991	0.0382882882882882	0.286036036036036	0.9999445	PIP>0.9	SMIM35	33.683412241223
chr11:118226471	431	5	129	0.0042969837587006	0.0429280742459396	0.0116009280742459	0.2993039443155452	0.15048444	PIP_0.1-0.5	HSPE1P18	11.102495407078395
chr11:119528107	445	22	137	0.0034943820224719	0.0418404494382022	0.049438202247191	0.3078651685393258	1.0	PIP>0.9	ENSG00000289553	36.63810754032321
chr11:119602629	442	48	164	-0.0022149321266968	0.0376538461538461	0.1085972850678733	0.3710407239819004	0.47716856	PIP_0.1-0.5	KRT8P7	20.83474480691109
chr11:120365825	435	57	126	-0.0004574712643678	0.0302735632183908	0.1310344827586207	0.2896551724137931	0.14755231	PIP_0.1-0.5	7SK	11.264416749256972
chr11:121580810	439	39	143	-0.0005261958997722	0.0380478359908883	0.0888382687927107	0.3257403189066059	0.13034177	PIP_0.1-0.5	ENSG00000286044	12.760314616452725
chr11:123116607	449	5	102	-0.0034944320712694	0.0369420935412026	0.0111358574610244	0.2271714922048997	0.98159355	PIP>0.9	ENSG00000255342	20.21277657018529
chr11:123349101	440	28	130	0.0022068181818181	0.0386386363636363	0.0636363636363636	0.2954545454545454	0.48010468	PIP_0.1-0.5	PHB1P17	33.00708175910416
chr11:123899068	439	6	90	0.001134396355353	0.0546150341685649	0.0136674259681093	0.20501138952164	1.0	PIP>0.9	OR8D4	41.4068016230795
chr11:1245378	451	142	181	-0.0006075388026607	0.0213835920177383	0.3148558758314856	0.401330376940133	1.0	PIP>0.9	MUC5B-AS1	27.094746072692345
chr11:124815722	445	12	119	-0.0033325842696629	0.0367662921348314	0.0269662921348314	0.2674157303370786	0.049735427	PIP<0.1	ENSG00000254941	14.56930067667341
chr11:125696950	428	14	118	0.0043341121495327	0.0484088785046729	0.0327102803738317	0.2757009345794392	0.06171328	PIP<0.1	ACRV1	25.184005702183416
chr11:126474947	447	16	169	-0.0037583892617449	0.03648322147651	0.0357941834451901	0.378076062639821	0.9627701	PIP>0.9	KIRREL3-AS1	16.968715938349245
chr11:127312141	445	6	87	4.9438202247190976e-05	0.0626561797752808	0.0134831460674157	0.195505617977528	0.076665044	PIP<0.1	LINC02712	12.28763192219972
chr11:12788809	430	2	56	-0.0006813953488372	0.0440813953488372	0.0046511627906976	0.1302325581395348	0.51509124	PIP_0.5-0.9	ENSG00000254688	24.3561768828574
chr11:128915535	450	6	117	-0.0011377777777777	0.0425155555555555	0.0133333333333333	0.26	0.5266504	PIP_0.5-0.9	KCNJ5-AS1	29.46297400035376
chr11:129086852	434	19	120	-0.0051820276497695	0.0566059907834101	0.0437788018433179	0.2764976958525346	0.8773861	PIP_0.5-0.9	Y_RNA	20.093603311982456
chr11:129607280	447	7	123	0.0003512304250559	0.0383154362416107	0.0156599552572706	0.2751677852348993	0.97602546	PIP>0.9	LINC01395	38.208214544638935
chr11:131129507	446	10	114	0.005652466367713	0.0471905829596412	0.0224215246636771	0.2556053811659193	0.7849049	PIP_0.5-0.9	ENSG00000236129	11.701780461060729
chr11:131721561	440	24	134	0.0027477272727272	0.0426659090909091	0.0545454545454545	0.3045454545454545	0.31917953	PIP_0.1-0.5	NTM-AS1	12.98492556199723
chr11:134585705	445	39	154	4.494382022471902e-05	0.0384539325842696	0.0876404494382022	0.346067415730337	0.89347446	PIP_0.5-0.9	ENSG00000254573	41.199338938812666
chr11:13504827	437	7	99	0.0043432494279176	0.0536750572082379	0.0160183066361556	0.2265446224256292	0.02464515	PIP<0.1	HMGN2P36	32.3138491322883
chr11:14382554	443	14	85	-0.0038803611738148	0.0375191873589164	0.0316027088036117	0.1918735891647855	0.3829013	PIP_0.1-0.5	RRAS2	17.125654486999586
chr11:16481419	434	17	138	0.006573732718894	0.0610299539170506	0.0391705069124423	0.3179723502304147	0.9783779	PIP>0.9	AKR1B1P3	28.822647258458
chr11:16639562	435	16	115	-0.0022436781609195	0.0450252873563218	0.0367816091954023	0.264367816091954	0.11149347	PIP_0.1-0.5	C11orf58	13.521463935124748
chr11:17398872	443	11	193	-0.003941309255079	0.0492144469525959	0.0248306997742663	0.435665914221219	0.8704406	PIP_0.5-0.9	KCNJ11	14.590839501832738
chr11:1814461	447	23	157	-0.0012438478747203	0.041324384787472	0.0514541387024608	0.3512304250559284	0.13274616	PIP_0.1-0.5	ENSG00000230080	17.20845478897911
chr11:19040019	437	28	127	0.0023203661327231	0.0531487414187643	0.0640732265446224	0.2906178489702517	0.017336726	PIP<0.1	MRGPRX9P	11.38051039400707
chr11:20027396	447	20	130	0.0016778523489932	0.0468903803131991	0.0447427293064877	0.29082774049217	0.9999877	PIP>0.9	NAV2-AS2	26.359560036451445
chr11:21507738	447	4	107	0.0058434004474272	0.0547785234899328	0.0089485458612975	0.2393736017897091	0.08034599	PIP<0.1	RNA5SP337	16.594178249354044
chr11:2157542	451	68	201	-0.0030266075388026	0.038410199556541	0.1507760532150776	0.4456762749445676	0.65712416	PIP_0.5-0.9	INS-IGF2	12.541203780255277
chr11:22094093	440	11	120	-0.0028113636363636	0.0549159090909091	0.025	0.2727272727272727	0.33333302	PIP_0.1-0.5	ENSG00000254820	18.45344927981765
chr11:22755938	442	72	168	0.0030452488687782	0.0603122171945701	0.1628959276018099	0.3800904977375565	0.81173533	PIP_0.5-0.9	RNA5SP338	13.706065744299838
chr11:2322660	440	12	104	-0.0002522727272727	0.0414886363636363	0.0272727272727272	0.2363636363636363	0.7393721	PIP_0.5-0.9	RNU6-878P	37.08866510442511
chr11:2596400	444	10	86	-0.0008468468468468	0.0567567567567567	0.0225225225225225	0.1936936936936936	0.99805194	PIP>0.9	ENSG00000275666	22.085469754534586
chr11:26374677	433	18	101	0.0004665127020785	0.066	0.0415704387990762	0.2332563510392609	0.015542388	PIP<0.1	ENSG00000255505	13.050855672175778
chr11:27630053	437	32	145	-0.0011441647597254	0.037858123569794	0.0732265446224256	0.3318077803203661	0.53444505	PIP_0.5-0.9	LINC00678	26.365046474468087
chr11:28359642	425	9	64	0.0026235294117647	0.0330141176470588	0.0211764705882352	0.1505882352941176	0.046406567	PIP<0.1	MIR8068	25.94338124285533
chr11:29895395	440	2	63	0.0017022727272727	0.0510568181818181	0.0045454545454545	0.1431818181818182	0.021403134	PIP<0.1	LINC01616	28.378601803784704
chr11:30081970	419	0	55	0.00236276849642	0.0485584725536992	0.0	0.1312649164677804	0.10222566	PIP_0.1-0.5	KCNA4	24.906463453083763
chr11:3183035	452	21	159	0.0017610619469026	0.0443982300884955	0.0464601769911504	0.3517699115044247	1.0	PIP>0.9	ENSG00000234791	38.37548852923124
chr11:31921591	437	1	72	-0.0008764302059496	0.0425194508009153	0.0022883295194508	0.1647597254004576	0.20443404	PIP_0.1-0.5	PAX6	12.664212248503937
chr11:33586196	441	6	90	9.297052154194993e-05	0.0404058956916099	0.0136054421768707	0.2040816326530612	0.04100269	PIP<0.1	ENSG00000255202	22.990708328381395
chr11:35844804	444	2	98	-0.004831081081081	0.0450563063063063	0.0045045045045045	0.2207207207207207	0.99999994	PIP>0.9	KRT18P14	26.28319982361083
chr11:36078270	447	7	107	0.0013534675615212	0.035662192393736	0.0156599552572706	0.2393736017897091	0.99962	PIP>0.9	MIR3973	27.626652782033684
chr11:36137629	444	7	100	-0.0006193693693693	0.0361824324324324	0.0157657657657657	0.2252252252252252	0.62097543	PIP_0.5-0.9	ENSG00000280321	14.809307166028889
chr11:3629386	450	37	141	0.0002177777777777	0.0332666666666666	0.0822222222222222	0.3133333333333333	1.0	PIP>0.9	TRPC2	38.86263796615053
chr11:3647198	451	70	222	-0.0008425720620842	0.0494013303769401	0.155210643015521	0.4922394678492239	0.98055947	PIP>0.9	ART1	22.610258577563272
chr11:37110968	449	14	114	0.0020267260579064	0.0573452115812917	0.0311804008908685	0.2538975501113585	0.9999989	PIP>0.9	ENSG00000254498	11.564632398830751
chr11:37267702	427	26	146	0.0041124121779859	0.085367681498829	0.0608899297423887	0.3419203747072599	0.034561157	PIP<0.1	ENSG00000251838	23.3833066227742
chr11:3831911	446	1	86	-0.0015089686098654	0.0402354260089686	0.0022421524663677	0.1928251121076233	0.1459167	PIP_0.1-0.5	RHOG	18.528596436409284
chr11:38809248	427	21	123	5.85480093676812e-05	0.0436510538641686	0.0491803278688524	0.2880562060889929	0.015158594	PIP<0.1	LINC01493	13.130361740109132
chr11:38925528	427	6	88	-0.0019297423887587	0.0449227166276346	0.0140515222482435	0.2060889929742388	0.0020133853	PIP<0.1	LINC01493	10.057005194204688
chr11:41728012	438	8	113	0.002093607305936	0.0414954337899543	0.0182648401826484	0.2579908675799087	0.6167028	PIP_0.5-0.9	LINC01499	12.978129886052294
chr11:41784962	430	34	134	0.0027837209302325	0.0371418604651162	0.0790697674418604	0.3116279069767442	0.95897645	PIP>0.9	ENSG00000254668	31.634054342482383
chr11:41829070	426	11	106	0.0012511737089201	0.0616173708920187	0.0258215962441314	0.2488262910798122	0.7272547	PIP_0.5-0.9	ENSG00000255279	10.811037711311998
chr11:42915264	436	18	77	0.0023646788990825	0.0647821100917431	0.0412844036697247	0.1766055045871559	0.013945341	PIP<0.1	ENSG00000254914	17.128651827039484
chr11:43151435	434	54	140	9.907834101382512e-05	0.0351958525345622	0.1244239631336405	0.3225806451612903	0.0033919811	PIP<0.1	HNRNPKP3	21.91748570866101
chr11:43752931	426	53	90	-0.0003122065727699	0.0251619718309859	0.1244131455399061	0.2112676056338028	0.0037903786	PIP<0.1	ENSG00000283483	12.050954365238866
chr11:4450763	448	1	81	0.001421875	0.053078125	0.0022321428571428	0.1808035714285714	0.30395198	PIP_0.1-0.5	OR52K2	17.23418447316268
chr11:44625572	447	3	102	-0.0011096196868008	0.0436062639821029	0.0067114093959731	0.2281879194630872	0.93429905	PIP>0.9	RPL34P22	11.202632284269352
chr11:4707497	445	2	99	-0.000952808988764	0.0532449438202247	0.0044943820224719	0.2224719101123595	0.9999944	PIP>0.9	ENSG00000290647	20.30415922766192
chr11:47317132	437	16	211	-0.0039999999999999	0.0525446224256292	0.0366132723112128	0.482837528604119	0.78505456	PIP_0.5-0.9	ENSG00000283338	19.105632299167915
chr11:48801100	438	10	120	-0.0011027397260273	0.048810502283105	0.0228310502283105	0.273972602739726	0.20794022	PIP_0.1-0.5	ENSG00000255551	22.698922549312545
chr11:49386651	432	21	106	0.0007037037037037	0.0585277777777777	0.0486111111111111	0.2453703703703703	0.046838462	PIP<0.1	FOLH1	17.574582617056482
chr11:5162168	446	24	151	0.0018878923766816	0.0413632286995515	0.0538116591928251	0.3385650224215246	0.12619448	PIP_0.1-0.5	OR51A1P	33.5354562688453
chr11:5416861	442	7	126	-0.0012556561085972	0.0514592760180995	0.0158371040723981	0.2850678733031674	0.04577267	PIP<0.1	OR51Q1	14.908149010784514
chr11:54570778	437	3	86	0.0045491990846681	0.0545354691075514	0.0068649885583524	0.1967963386727688	0.01776588	PIP<0.1	OR4C46	19.950824179169828
chr11:54592419	435	2	95	0.0058160919540229	0.0480919540229885	0.0045977011494252	0.2183908045977011	0.0013403893	PIP<0.1	TRIM48	40.587775886255
chr11:54936104	440	10	106	0.0015431818181818	0.0528522727272727	0.0227272727272727	0.2409090909090909	0.0073640943	PIP<0.1	TRIM48	11.611051943998737
chr11:55520410	439	9	108	0.0032801822323462	0.0483690205011389	0.020501138952164	0.2460136674259681	0.010764778	PIP<0.1	OR4S2	14.324119982377148
chr11:55791525	428	4	67	-0.0061822429906542	0.0702710280373831	0.0093457943925233	0.1565420560747663	0.014336407	PIP<0.1	OR5D14	16.599326122371778
chr11:5734330	446	11	108	-0.0027892376681614	0.0645560538116592	0.0246636771300448	0.242152466367713	0.27655566	PIP_0.1-0.5	OR52P1	29.1321491744406
chr11:58679073	440	4	80	0.0025840909090909	0.0470568181818181	0.009090909090909	0.1818181818181818	0.16286051	PIP_0.1-0.5	ENSG00000197254	10.45264270115714
chr11:59018559	440	5	102	0.0020568181818181	0.0438568181818181	0.0113636363636363	0.2318181818181818	0.0077965856	PIP<0.1	GLYATL1P4	11.939572309773132
chr11:61835743	442	65	116	-0.0010135746606334	0.0253031674208144	0.1470588235294117	0.2624434389140271	0.7062795	PIP_0.5-0.9	FADS1	12.71222508574015
chr11:62110402	411	33	129	-0.0021897810218978	0.0334160583941605	0.0802919708029197	0.3138686131386861	0.5	PIP_0.5-0.9	ENSG00000285656	24.86566738779327
chr11:63606018	449	74	167	0.001456570155902	0.0297728285077951	0.1648106904231625	0.3719376391982182	0.6223222	PIP_0.5-0.9	ENSG00000203520	14.755641644322807
chr11:64406557	442	19	142	-0.0015588235294117	0.0320882352941176	0.0429864253393665	0.3212669683257919	0.9962561	PIP>0.9	ENSG00000231492	11.13810541404724
chr11:65486118	433	7	147	-0.0018729792147806	0.0430554272517321	0.0161662817551963	0.3394919168591224	0.99998397	PIP>0.9	ENSG00000286756	11.921321156153745
chr11:65982293	444	56	131	0.0017342342342342	0.0263108108108108	0.1261261261261261	0.295045045045045	0.10850364	PIP_0.1-0.5	ENSG00000254867	13.145501495046982
chr11:6635971	449	5	82	0.0020244988864142	0.0399977728285078	0.0111358574610244	0.1826280623608017	0.99999017	PIP>0.9	ENSG00000255410	25.137366163560344
chr11:68348144	429	107	189	0.0003589743589743	0.0265174825174825	0.2494172494172494	0.4405594405594406	0.06244141	PIP<0.1	LRP5	11.954680977290764
chr11:68622909	435	52	146	0.0052252873563218	0.0328528735632183	0.1195402298850574	0.335632183908046	0.084759474	PIP<0.1	ENSG00000260808	15.735770518996024
chr11:69039363	448	11	96	0.0010446428571428	0.0341517857142857	0.0245535714285714	0.2142857142857142	1.0	PIP>0.9	TPCN2	24.101350270270142
chr11:69417887	445	34	152	-0.0007078651685393	0.0324741573033707	0.0764044943820224	0.3415730337078652	0.044250846	PIP<0.1	LINC02953	33.59887681913517
chr11:69459615	442	8	115	-0.0031809954751131	0.0402850678733031	0.0180995475113122	0.2601809954751131	0.25122416	PIP_0.1-0.5	ENSG00000261347	12.384073684511645
chr11:69674860	440	20	209	0.0059477272727272	0.035415909090909	0.0454545454545454	0.475	0.23021156	PIP_0.1-0.5	FGF19	18.9449569328303
chr11:72075171	427	54	116	-0.0005737704918032	0.0270281030444964	0.126463700234192	0.2716627634660422	0.15582907	PIP_0.1-0.5	IL18BP	9.93684503870145
chr11:72563925	446	5	118	-0.0030784753363228	0.0368901345291479	0.0112107623318385	0.2645739910313901	0.12777251	PIP_0.1-0.5	ENSG00000274664	21.084513709882227
chr11:72621950	441	7	115	0.0004625850340136	0.0368798185941043	0.0158730158730158	0.2607709750566893	0.9963385	PIP>0.9	RNU7-105P	14.150740889756266
chr11:73643084	446	35	164	-0.0016950672645739	0.0327174887892376	0.0784753363228699	0.3677130044843049	0.66471	PIP_0.5-0.9	PLEKHB1	16.273577551250888
chr11:73983565	434	12	149	0.0002350230414746	0.0360552995391705	0.0276497695852534	0.3433179723502304	0.46166414	PIP_0.1-0.5	DPPA4P3	10.882902550361475
chr11:74283629	433	5	86	-0.0033741339491916	0.0510554272517321	0.0115473441108545	0.1986143187066974	0.06371635	PIP<0.1	P4HA3-AS1	17.640262394614698
chr11:74910052	419	35	92	-0.0024105011933174	0.0313365155131264	0.0835322195704057	0.2195704057279236	0.013178647	PIP<0.1	ENSG00000286943	13.637130928129167
chr11:75012820	430	30	84	-0.0038883720930232	0.0301441860465116	0.0697674418604651	0.1953488372093023	0.16025883	PIP_0.1-0.5	NEU3	48.4226227570602
chr11:75060206	439	5	112	0.0013097949886104	0.0470911161731207	0.0113895216400911	0.255125284738041	0.04168892	PIP<0.1	OR2AT2P	13.043949321474749
chr11:77924524	432	55	84	-0.0009282407407407	0.0229560185185185	0.1273148148148148	0.1944444444444444	0.0012063384	PIP<0.1	ENSG00000254691	10.444122135290009
chr11:79225673	450	8	128	-0.0021488888888888	0.0474244444444444	0.0177777777777777	0.2844444444444444	0.9999662	PIP>0.9	ENSG00000254885	26.054280545127877
chr11:79388580	444	13	138	0.0096554054054054	0.0711283783783783	0.0292792792792792	0.3108108108108108	0.079156876	PIP<0.1	MIR708	46.61245868866045
chr11:79618726	440	4	79	-2.954545454545432e-05	0.0472840909090909	0.009090909090909	0.1795454545454545	0.024794519	PIP<0.1	ENSG00000255209	20.446288622299885
chr11:80005742	440	3	83	-0.0016727272727272	0.0496772727272727	0.0068181818181818	0.1886363636363636	0.877168	PIP_0.5-0.9	ENSG00000254471	23.478636260912577
chr11:80102263	442	8	102	0.0025429864253393	0.0459502262443438	0.0180995475113122	0.2307692307692307	0.35251176	PIP_0.1-0.5	ENSG00000254471	49.81330255030063
chr11:80141794	433	6	74	0.0040346420323325	0.0516235565819861	0.0138568129330254	0.1709006928406466	0.7665208	PIP_0.5-0.9	ENSG00000254471	11.739095106915444
chr11:80877914	435	8	101	-0.0025126436781609	0.0515425287356321	0.0183908045977011	0.232183908045977	0.08565247	PIP<0.1	COX6A1P4	16.359360283423857
chr11:81232769	434	1	55	-0.0029907834101382	0.0618801843317972	0.0023041474654377	0.1267281105990783	0.15826827	PIP_0.1-0.5	ENSG00000287912	27.22257950353965
chr11:81688542	436	1	67	0.0019816513761467	0.0597385321100917	0.0022935779816513	0.1536697247706422	0.12438154	PIP_0.1-0.5	MTND6P25	10.425311595779794
chr11:82500238	436	51	146	0.000947247706422	0.0283555045871559	0.1169724770642201	0.3348623853211009	0.99991524	PIP>0.9	ENSG00000255246	45.54523927827757
